time,runoff_month_HadGEM2-ES_rcp85
2035-11-30 00:00:00+00:00,0.010904935
2035-12-31 00:00:00+00:00,0.033436935
2036-01-31 00:00:00+00:00,0.37325162
2036-02-29 00:00:00+00:00,0.2068826
2036-03-31 00:00:00+00:00,0.029507209
2036-04-30 00:00:00+00:00,0.025530957
2036-05-31 00:00:00+00:00,0.02961221
2036-06-30 00:00:00+00:00,0.013330767
2036-07-31 00:00:00+00:00,0.0049276296
2036-08-31 00:00:00+00:00,0.0041124085
2036-09-30 00:00:00+00:00,0.00040024784
2036-10-31 00:00:00+00:00,9.8727185e-05
2036-11-30 00:00:00+00:00,0.0041198316
2036-12-31 00:00:00+00:00,0.014245256
2037-01-31 00:00:00+00:00,0.12638795
2037-02-28 00:00:00+00:00,0.008273357
2037-03-31 00:00:00+00:00,0.010412955
2037-04-30 00:00:00+00:00,0.005748673
2037-05-31 00:00:00+00:00,0.005387454
2037-06-30 00:00:00+00:00,0.0005123052
2037-07-31 00:00:00+00:00,0.0039085904
2037-08-31 00:00:00+00:00,0.00044649772
2037-09-30 00:00:00+00:00,0.0011749961
2037-10-31 00:00:00+00:00,0.0
2037-11-30 00:00:00+00:00,0.010400935
2037-12-31 00:00:00+00:00,0.010396644
2038-01-31 00:00:00+00:00,0.050205942
2038-02-28 00:00:00+00:00,0.03566165
2038-03-31 00:00:00+00:00,0.039935417
2038-04-30 00:00:00+00:00,0.004590734
2038-05-31 00:00:00+00:00,0.0026316599
2038-06-30 00:00:00+00:00,0.0010305902
2038-07-31 00:00:00+00:00,0.00063843373
2038-08-31 00:00:00+00:00,0.0040821526
2038-09-30 00:00:00+00:00,0.012783098
2038-10-31 00:00:00+00:00,0.0003493862
2038-11-30 00:00:00+00:00,0.0011273532
2038-12-31 00:00:00+00:00,0.027591038
2039-01-31 00:00:00+00:00,0.11774319
2039-02-28 00:00:00+00:00,0.41918293
2039-03-31 00:00:00+00:00,0.08372886
2039-04-30 00:00:00+00:00,0.022913668
2039-05-31 00:00:00+00:00,0.0150593445
2039-06-30 00:00:00+00:00,0.006135964
2039-07-31 00:00:00+00:00,0.0034228987
2039-08-31 00:00:00+00:00,0.0068749576
2039-09-30 00:00:00+00:00,5.7023804e-05
2039-10-31 00:00:00+00:00,0.0014506681
2039-11-30 00:00:00+00:00,0.00043173588
2039-12-31 00:00:00+00:00,0.028591303
2040-01-31 00:00:00+00:00,0.024902243
2040-02-29 00:00:00+00:00,0.02480133
2040-03-31 00:00:00+00:00,0.010909177
2040-04-30 00:00:00+00:00,0.0025798432
2040-05-31 00:00:00+00:00,0.0024771334
